ScheduleID,PersonID,ShiftID
SCH009618,D05410,SHF00003
SCH009619,D03665,SHF00009
SCH009620,D07747,SHF00016
SCH009621,D02887,SHF00010
SCH009622,D03365,SHF00006
SCH009623,D04702,SHF00008
SCH009624,D02963,SHF00011
SCH009625,D05942,SHF00011
SCH009626,D05831,SHF00003
SCH009627,D05653,SHF00007
SCH009628,D07960,SHF00011
SCH009629,D09584,SHF00010
SCH009630,D09835,SHF00015
SCH009631,D09694,SHF00010
SCH009632,D09117,SHF00012
SCH009633,D09924,SHF00009
SCH009634,D07578,SHF00017
SCH009635,D08076,SHF00012
SCH009636,D05406,SHF00014
SCH009637,D06815,SHF00004
SCH009638,D00884,SHF00013
SCH009639,D07200,SHF00009
SCH009640,D08495,SHF00005
SCH009641,D02862,SHF00019
SCH009642,D00599,SHF00014
SCH009643,D08817,SHF00005
SCH009644,D08998,SHF00007
SCH009645,D06016,SHF00011
SCH009646,D07809,SHF00019
SCH009647,D01338,SHF00007
SCH009648,D01904,SHF00009
SCH009649,D07905,SHF00014
SCH009650,D04093,SHF00005
SCH009651,D03535,SHF00019
SCH009652,D00156,SHF00011
SCH009653,D05181,SHF00007
SCH009654,D04006,SHF00007
SCH009655,D07354,SHF00019
SCH009656,D04420,SHF00018
SCH009657,D03057,SHF00006
SCH009658,D02354,SHF00006
SCH009659,D02207,SHF00011
SCH009660,D09871,SHF00019
SCH009661,D09954,SHF00016
SCH009662,D08661,SHF00008
SCH009663,D03375,SHF00005
SCH009664,D08433,SHF00012
SCH009665,D05338,SHF00010
SCH009666,D07575,SHF00016
SCH009667,D00812,SHF00005
SCH009668,D09899,SHF00008
SCH009669,D07442,SHF00017
SCH009670,D06042,SHF00009
SCH009671,D07453,SHF00016
SCH009672,D00745,SHF00003
SCH009673,D08536,SHF00009
SCH009674,D08902,SHF00014
SCH009675,D09385,SHF00007
SCH009676,D02971,SHF00019
SCH009677,D01432,SHF00003
SCH009678,D09523,SHF00016
SCH009679,D06131,SHF00009
SCH009680,D04339,SHF00003
SCH009681,D04778,SHF00004
SCH009682,D06106,SHF00011
SCH009683,D05315,SHF00005
SCH009684,D04003,SHF00021
SCH009685,D03309,SHF00002
SCH009686,D06102,SHF00009
SCH009687,D06911,SHF00009
SCH009688,D03373,SHF00017
SCH009689,D01921,SHF00014
SCH009690,D04228,SHF00014
SCH009691,D00208,SHF00007
SCH009692,D05020,SHF00016
SCH009693,D09803,SHF00005
SCH009694,D08310,SHF00017
SCH009695,D04714,SHF00007
SCH009696,D07856,SHF00018
SCH009697,D09814,SHF00003
SCH009698,D05784,SHF00020
SCH009699,D04513,SHF00010
SCH009700,D08477,SHF00009
SCH009701,D06823,SHF00021
SCH009702,D02498,SHF00015
SCH009703,D06353,SHF00002
SCH009704,D01258,SHF00006
SCH009705,D00152,SHF00013
SCH009706,D08205,SHF00001
SCH009707,D03192,SHF00008
SCH009708,D00103,SHF00003
SCH009709,D02320,SHF00002
SCH009710,D09872,SHF00011
SCH009711,D07009,SHF00017
SCH009712,D03033,SHF00004
SCH009713,D01069,SHF00013
SCH009714,D01249,SHF00017
SCH009715,D05941,SHF00005
SCH009716,D02606,SHF00015
SCH009717,D08060,SHF00014
SCH009718,D03099,SHF00001
SCH009719,D09970,SHF00016
SCH009720,D01474,SHF00001
SCH009721,D03741,SHF00001
SCH009722,D01710,SHF00007
SCH009723,D07436,SHF00018
SCH009724,D03248,SHF00020
SCH009725,D02702,SHF00004
SCH009726,D01260,SHF00002
SCH009727,D05504,SHF00012
SCH009728,D04104,SHF00013
SCH009729,D08808,SHF00015
SCH009730,D04219,SHF00006
SCH009731,D02918,SHF00005
SCH009732,D07241,SHF00015
SCH009733,D08933,SHF00001
SCH009734,D02703,SHF00008
SCH009735,D05383,SHF00002
SCH009736,D01879,SHF00015
SCH009737,D08851,SHF00019
SCH009738,D03997,SHF00016
SCH009739,D07538,SHF00013
SCH009740,D08777,SHF00005
SCH009741,D06854,SHF00010
SCH009742,D09308,SHF00013
SCH009743,D02245,SHF00005
SCH009744,D06343,SHF00015
SCH009745,D08778,SHF00009
SCH009746,D09459,SHF00010
SCH009747,D04852,SHF00006
SCH009748,D06471,SHF00016
SCH009749,D01806,SHF00008
SCH009750,D09616,SHF00015
SCH009751,D08054,SHF00014
SCH009752,D00462,SHF00013
SCH009753,D05914,SHF00007
SCH009754,D03672,SHF00002
SCH009755,D07839,SHF00003
SCH009756,D06565,SHF00003
SCH009757,D01336,SHF00011
SCH009758,D06022,SHF00008
SCH009759,D01947,SHF00020
SCH009760,D08905,SHF00007
SCH009761,D03618,SHF00020
SCH009762,D05628,SHF00003
SCH009763,D07673,SHF00017
SCH009764,D07688,SHF00017
SCH009765,D00201,SHF00014
SCH009766,D04674,SHF00011
SCH009767,D07165,SHF00015
SCH009768,D02364,SHF00009
SCH009769,D00782,SHF00005
SCH009770,D00277,SHF00015
SCH009771,D05827,SHF00006
SCH009772,D09257,SHF00002
SCH009773,D07650,SHF00005
SCH009774,D02021,SHF00019
SCH009775,D02201,SHF00006
SCH009776,D02757,SHF00014
SCH009777,D05719,SHF00016
SCH009778,D00562,SHF00005
SCH009779,D05978,SHF00001
SCH009780,D06576,SHF00015
SCH009781,D02193,SHF00013
SCH009782,D04573,SHF00005
SCH009783,D04340,SHF00020
SCH009784,D06892,SHF00011
SCH009785,D02319,SHF00011
SCH009786,D02498,SHF00011
SCH009787,D02996,SHF00013
SCH009788,D01596,SHF00003
SCH009789,D03253,SHF00007
SCH009790,D08921,SHF00007
SCH009791,D07965,SHF00006
SCH009792,D00244,SHF00021
SCH009793,D09517,SHF00011
SCH009794,D07171,SHF00008
SCH009795,D07756,SHF00017
SCH009796,D05701,SHF00019
SCH009797,D08281,SHF00017
SCH009798,D02083,SHF00009
SCH009799,D03681,SHF00012
SCH009800,D04925,SHF00008
SCH009801,D00929,SHF00001
SCH009802,D00313,SHF00016
SCH009803,D02281,SHF00004
SCH009804,D05625,SHF00013
SCH009805,D09026,SHF00002
SCH009806,D02009,SHF00019
SCH009807,D04945,SHF00005
SCH009808,D04065,SHF00015
SCH009809,D01222,SHF00004
SCH009810,D03423,SHF00019
SCH009811,D03340,SHF00020
SCH009812,D02334,SHF00020
SCH009813,D04711,SHF00016
SCH009814,D07928,SHF00007
SCH009815,D06455,SHF00009
SCH009816,D03170,SHF00021
SCH009817,D08691,SHF00017
SCH009818,D09282,SHF00014
SCH009819,D01542,SHF00003
SCH009820,D06130,SHF00003
SCH009821,D02707,SHF00014
SCH009822,D06280,SHF00002
SCH009823,D01452,SHF00014
SCH009824,D05254,SHF00008
SCH009825,D08426,SHF00013
SCH009826,D07742,SHF00005
SCH009827,D07317,SHF00012
SCH009828,D09805,SHF00001
SCH009829,D08767,SHF00013
SCH009830,D09319,SHF00011
SCH009831,D04665,SHF00007
SCH009832,D01692,SHF00010
SCH009833,D05421,SHF00012
SCH009834,D03898,SHF00017
SCH009835,D09618,SHF00020
SCH009836,D01478,SHF00013
SCH009837,D02406,SHF00006
SCH009838,D07688,SHF00012
SCH009839,D04061,SHF00014
SCH009840,D08078,SHF00002
SCH009841,D02262,SHF00018
SCH009842,D01432,SHF00002
SCH009843,D05115,SHF00003
SCH009844,D04968,SHF00008
SCH009845,D04831,SHF00016
SCH009846,D03701,SHF00016
SCH009847,D05980,SHF00004
SCH009848,D08371,SHF00007
SCH009849,D03965,SHF00002
SCH009850,D09591,SHF00017
SCH009851,D01872,SHF00020
SCH009852,D08790,SHF00015
SCH009853,D09753,SHF00011
SCH009854,D03007,SHF00015
SCH009855,D08608,SHF00005
SCH009856,D07166,SHF00010
SCH009857,D07941,SHF00016
SCH009858,D02720,SHF00011
SCH009859,D00630,SHF00005
SCH009860,D07144,SHF00001
SCH009861,D02654,SHF00020
SCH009862,D03760,SHF00011
SCH009863,D02553,SHF00009
SCH009864,D00895,SHF00019
SCH009865,D05846,SHF00010
SCH009866,D01025,SHF00010
SCH009867,D09927,SHF00014
SCH009868,D05679,SHF00014
SCH009869,D01451,SHF00007
SCH009870,D05959,SHF00019
SCH009871,D04137,SHF00005
SCH009872,D04419,SHF00012
SCH009873,D09417,SHF00017
SCH009874,D05521,SHF00017
SCH009875,D00920,SHF00007
SCH009876,D08767,SHF00010
SCH009877,D02612,SHF00016
SCH009878,D01132,SHF00012
SCH009879,D00917,SHF00006
SCH009880,D00022,SHF00003
SCH009881,D09542,SHF00018
SCH009882,D09361,SHF00019
SCH009883,D09897,SHF00019
SCH009884,D07697,SHF00001
SCH009885,D05353,SHF00012
SCH009886,D01151,SHF00014
SCH009887,D08830,SHF00008
SCH009888,D04436,SHF00014
SCH009889,D03877,SHF00001
SCH009890,D07526,SHF00002
SCH009891,D04097,SHF00016
SCH009892,D05811,SHF00005
SCH009893,D00278,SHF00001
SCH009894,D02300,SHF00010
SCH009895,D05035,SHF00002
SCH009896,D09105,SHF00018
SCH009897,D00578,SHF00007
SCH009898,D09960,SHF00007
SCH009899,D01162,SHF00005
SCH009900,D03061,SHF00014
SCH009901,D02102,SHF00014
SCH009902,D05996,SHF00018
SCH009903,D00841,SHF00005
SCH009904,D02760,SHF00008
SCH009905,D03763,SHF00013
SCH009906,D01243,SHF00004
SCH009907,D02182,SHF00019
SCH009908,D07408,SHF00007
SCH009909,D03873,SHF00002
SCH009910,D00498,SHF00004
SCH009911,D01649,SHF00008
SCH009912,D05714,SHF00001
SCH009913,D07801,SHF00010
SCH009914,D07792,SHF00008
SCH009915,D04544,SHF00004
SCH009916,D05670,SHF00002
SCH009917,D04214,SHF00017
SCH009918,D04217,SHF00009
SCH009919,D06406,SHF00012
SCH009920,D08526,SHF00020
SCH009921,D03714,SHF00012
SCH009922,D08834,SHF00006
SCH009923,D03056,SHF00008
SCH009924,D00563,SHF00006
SCH009925,D08304,SHF00006
SCH009926,D09646,SHF00001
SCH009927,D08594,SHF00004
SCH009928,D06702,SHF00005
SCH009929,D00032,SHF00003
SCH009930,D06146,SHF00007
SCH009931,D03484,SHF00004
SCH009932,D00902,SHF00003
SCH009933,D06919,SHF00009
SCH009934,D09429,SHF00009
SCH009935,D03078,SHF00005
SCH009936,D02726,SHF00012
SCH009937,D00562,SHF00016
SCH009938,D09797,SHF00004
SCH009939,D03359,SHF00005
SCH009940,D08858,SHF00003
SCH009941,D02374,SHF00015
SCH009942,D07001,SHF00007
SCH009943,D04976,SHF00009
SCH009944,D07209,SHF00002
SCH009945,D07878,SHF00014
SCH009946,D07301,SHF00020
SCH009947,D08476,SHF00001
SCH009948,D00382,SHF00016
SCH009949,D06793,SHF00006
SCH009950,D05842,SHF00002
SCH009951,D00688,SHF00012
SCH009952,D09500,SHF00006
SCH009953,D01071,SHF00012
SCH009954,D09115,SHF00005
SCH009955,D03983,SHF00017
SCH009956,D06135,SHF00004
SCH009957,D08478,SHF00011
SCH009958,D02928,SHF00010
SCH009959,D05145,SHF00014
SCH009960,D04514,SHF00015
SCH009961,D04054,SHF00008
SCH009962,D06509,SHF00001
SCH009963,D01902,SHF00018
SCH009964,D06011,SHF00016
SCH009965,D00872,SHF00018
SCH009966,D05576,SHF00012
SCH009967,D07938,SHF00010
SCH009968,D03630,SHF00019
SCH009969,D03810,SHF00018
SCH009970,D09361,SHF00006
SCH009971,D04320,SHF00021
SCH009972,D07248,SHF00014
SCH009973,D05789,SHF00018
SCH009974,D06899,SHF00008
SCH009975,D08520,SHF00002
SCH009976,D03935,SHF00010
SCH009977,D05093,SHF00006
SCH009978,D08477,SHF00015
SCH009979,D05858,SHF00003
SCH009980,D03135,SHF00001
SCH009981,D02142,SHF00021
SCH009982,D01049,SHF00007
SCH009983,D03595,SHF00020
SCH009984,D07046,SHF00021
SCH009985,D09226,SHF00006
SCH009986,D09262,SHF00016
SCH009987,D09036,SHF00004
SCH009988,D02013,SHF00013
SCH009989,D04939,SHF00010
SCH009990,D08718,SHF00001
SCH009991,D06839,SHF00011
SCH009992,D05628,SHF00003
SCH009993,D01501,SHF00011
SCH009994,D09346,SHF00019
SCH009995,D09049,SHF00018
SCH009996,D02585,SHF00012
SCH009997,D01029,SHF00019
SCH009998,D03772,SHF00014
SCH009999,D05910,SHF00012
SCH010000,D01700,SHF00007
SCH010001,D03430,SHF00016
SCH010002,D07726,SHF00004
SCH010003,D05052,SHF00004
SCH010004,D06093,SHF00015
SCH010005,D08119,SHF00018
SCH010006,D02355,SHF00006
SCH010007,D06898,SHF00013
SCH010008,D05605,SHF00009
SCH010009,D05865,SHF00007
SCH010010,D09755,SHF00014
SCH010011,D03815,SHF00019
SCH010012,D08777,SHF00017
SCH010013,D02107,SHF00014
SCH010014,D07637,SHF00002
SCH010015,D00309,SHF00001
SCH010016,D00494,SHF00004
SCH010017,D01849,SHF00011
SCH010018,D07445,SHF00015
SCH010019,D03256,SHF00013
SCH010020,D01666,SHF00020
SCH010021,D08158,SHF00016
SCH010022,D08212,SHF00016
SCH010023,D08440,SHF00011
SCH010024,D03962,SHF00016
SCH010025,D07178,SHF00002
SCH010026,D00628,SHF00005
SCH010027,D08156,SHF00021
SCH010028,D08901,SHF00010
SCH010029,D09456,SHF00007
SCH010030,D01532,SHF00010
SCH010031,D09735,SHF00007
SCH010032,D01693,SHF00014
SCH010033,D07689,SHF00018
SCH010034,D09614,SHF00007
SCH010035,D01918,SHF00004
SCH010036,D08276,SHF00021
SCH010037,D03875,SHF00016
SCH010038,D09032,SHF00009
SCH010039,D01705,SHF00004
SCH010040,D04992,SHF00007
SCH010041,D01474,SHF00013
SCH010042,D04617,SHF00009
SCH010043,D04022,SHF00020
SCH010044,D03416,SHF00007
SCH010045,D07328,SHF00018
SCH010046,D02587,SHF00015
SCH010047,D09885,SHF00001
SCH010048,D07530,SHF00011
SCH010049,D03767,SHF00016
SCH010050,D03932,SHF00013
SCH010051,D06798,SHF00015
SCH010052,D00271,SHF00020
SCH010053,D05682,SHF00006
SCH010054,D08662,SHF00008
SCH010055,D03195,SHF00017
SCH010056,D04210,SHF00013
SCH010057,D08713,SHF00008
SCH010058,D09231,SHF00007
SCH010059,D07869,SHF00012
SCH010060,D00620,SHF00009
SCH010061,D02965,SHF00013
SCH010062,D02934,SHF00012
SCH010063,D03064,SHF00010
SCH010064,D06972,SHF00019
SCH010065,D03209,SHF00008
SCH010066,D07071,SHF00004
SCH010067,D05925,SHF00017
SCH010068,D06648,SHF00014
SCH010069,D03439,SHF00001
SCH010070,D06452,SHF00016
SCH010071,D00610,SHF00017
SCH010072,D07025,SHF00003
SCH010073,D01048,SHF00017
SCH010074,D08766,SHF00019
SCH010075,D09101,SHF00014
SCH010076,D09408,SHF00019
SCH010077,D01928,SHF00010
SCH010078,D08879,SHF00001
SCH010079,D06671,SHF00012
SCH010080,D08764,SHF00005
SCH010081,D06587,SHF00016
SCH010082,D07856,SHF00020
SCH010083,D05953,SHF00020
SCH010084,D07796,SHF00001
SCH010085,D01412,SHF00009
SCH010086,D09112,SHF00019
SCH010087,D07194,SHF00016
SCH010088,D08531,SHF00017
SCH010089,D02040,SHF00015
SCH010090,D02398,SHF00012
SCH010091,D05309,SHF00011
SCH010092,D07160,SHF00013
SCH010093,D08652,SHF00012
SCH010094,D07892,SHF00007
SCH010095,D07157,SHF00013
SCH010096,D02260,SHF00018
SCH010097,D08027,SHF00015
SCH010098,D07481,SHF00016
SCH010099,D05302,SHF00006
SCH010100,D01284,SHF00015
SCH010101,D09919,SHF00020
SCH010102,D05215,SHF00017
SCH010103,D03749,SHF00015
SCH010104,D09489,SHF00011
SCH010105,D08332,SHF00015
SCH010106,D06765,SHF00001
SCH010107,D00039,SHF00011
SCH010108,D07632,SHF00007
SCH010109,D07887,SHF00020
SCH010110,D07668,SHF00002
SCH010111,D02042,SHF00011
SCH010112,D07262,SHF00007
SCH010113,D02349,SHF00007
SCH010114,D09882,SHF00011
SCH010115,D05374,SHF00008
SCH010116,D03926,SHF00005
SCH010117,D08228,SHF00015
SCH010118,D01928,SHF00017
SCH010119,D04825,SHF00014
SCH010120,D00269,SHF00011
SCH010121,D09287,SHF00008
SCH010122,D08258,SHF00021
SCH010123,D01897,SHF00010
SCH010124,D02986,SHF00017
SCH010125,D05276,SHF00019
SCH010126,D08967,SHF00010
SCH010127,D02941,SHF00013
SCH010128,D01311,SHF00016
SCH010129,D02695,SHF00001
SCH010130,D03765,SHF00017
SCH010131,D07298,SHF00021
SCH010132,D08709,SHF00018
SCH010133,D05173,SHF00011
SCH010134,D09844,SHF00005
SCH010135,D07778,SHF00010
SCH010136,D03501,SHF00016
SCH010137,D01249,SHF00017
SCH010138,D03848,SHF00010
SCH010139,D04974,SHF00004
SCH010140,D04636,SHF00001
SCH010141,D09308,SHF00009
SCH010142,D03282,SHF00010
SCH010143,D03230,SHF00012
SCH010144,D07620,SHF00004
SCH010145,D06080,SHF00001
SCH010146,D07041,SHF00008
SCH010147,D06484,SHF00006
SCH010148,D08155,SHF00005
SCH010149,D05486,SHF00006
SCH010150,D00467,SHF00007
SCH010151,D07431,SHF00010
SCH010152,D07895,SHF00021
SCH010153,D05138,SHF00002
SCH010154,D04824,SHF00020
SCH010155,D09172,SHF00016
SCH010156,D03843,SHF00005
SCH010157,D06824,SHF00017
SCH010158,D03001,SHF00009
SCH010159,D05358,SHF00010
SCH010160,D08524,SHF00008
SCH010161,D08987,SHF00013
SCH010162,D04629,SHF00003
SCH010163,D00533,SHF00003
SCH010164,D03722,SHF00001
SCH010165,D06752,SHF00013
SCH010166,D00693,SHF00020
SCH010167,D01790,SHF00001
SCH010168,D08544,SHF00007
SCH010169,D04194,SHF00002
SCH010170,D04648,SHF00012
SCH010171,D07413,SHF00006
SCH010172,D03122,SHF00012
SCH010173,D00665,SHF00017
SCH010174,D07444,SHF00007
SCH010175,D02488,SHF00013
SCH010176,D05581,SHF00012
SCH010177,D06429,SHF00010
SCH010178,D04196,SHF00017
SCH010179,D07597,SHF00021
SCH010180,D00282,SHF00015
SCH010181,D04005,SHF00014
SCH010182,D01403,SHF00011
SCH010183,D05482,SHF00013
SCH010184,D04143,SHF00002
SCH010185,D05280,SHF00006
SCH010186,D03486,SHF00015
SCH010187,D09458,SHF00005
SCH010188,D05027,SHF00008
SCH010189,D06710,SHF00011
SCH010190,D07490,SHF00019
SCH010191,D09079,SHF00018
SCH010192,D08170,SHF00016
SCH010193,D01344,SHF00013
SCH010194,D08990,SHF00007
SCH010195,D06472,SHF00012
SCH010196,D02709,SHF00019
SCH010197,D04923,SHF00011
SCH010198,D05921,SHF00014
SCH010199,D07001,SHF00018
SCH010200,D00999,SHF00012
SCH010201,D00378,SHF00016
SCH010202,D07484,SHF00019
SCH010203,D04071,SHF00002
SCH010204,D06500,SHF00015
SCH010205,D02979,SHF00002
SCH010206,D04585,SHF00011
SCH010207,D07968,SHF00010
SCH010208,D04937,SHF00012
SCH010209,D00826,SHF00011
SCH010210,D01171,SHF00006
SCH010211,D04448,SHF00016
SCH010212,D04561,SHF00007
SCH010213,D08903,SHF00019
SCH010214,D07270,SHF00003
SCH010215,D02264,SHF00012
SCH010216,D03729,SHF00019
SCH010217,D07484,SHF00020
SCH010218,D06909,SHF00003
SCH010219,D04528,SHF00020
SCH010220,D05398,SHF00017
SCH010221,D05713,SHF00007
SCH010222,D04993,SHF00009
SCH010223,D01105,SHF00009
SCH010224,D07021,SHF00017
SCH010225,D02787,SHF00006
SCH010226,D01171,SHF00001
SCH010227,D07163,SHF00013
SCH010228,D03077,SHF00020
SCH010229,D05259,SHF00005
SCH010230,D00476,SHF00001
SCH010231,D02578,SHF00019
SCH010232,D04478,SHF00014
SCH010233,D06147,SHF00014
SCH010234,D08331,SHF00012
SCH010235,D04412,SHF00021
SCH010236,D07509,SHF00009
SCH010237,D07059,SHF00011
SCH010238,D06236,SHF00017
SCH010239,D02179,SHF00001
SCH010240,D05163,SHF00006
SCH010241,D04088,SHF00006
SCH010242,D04082,SHF00012
SCH010243,D09710,SHF00021
SCH010244,D06917,SHF00002
SCH010245,D09937,SHF00014
SCH010246,D08195,SHF00011
SCH010247,D05582,SHF00004
SCH010248,D00744,SHF00003
SCH010249,D07930,SHF00016
SCH010250,D04066,SHF00018
SCH010251,D02944,SHF00011
SCH010252,D00785,SHF00003
SCH010253,D03801,SHF00005
SCH010254,D09539,SHF00019
SCH010255,D01272,SHF00004
SCH010256,D03588,SHF00010
SCH010257,D05746,SHF00006
SCH010258,D07212,SHF00021
SCH010259,D08901,SHF00005
SCH010260,D06233,SHF00014
SCH010261,D05999,SHF00014
SCH010262,D02350,SHF00005
SCH010263,D05464,SHF00009
SCH010264,D07017,SHF00014
SCH010265,D05409,SHF00014
SCH010266,D06033,SHF00020
SCH010267,D03504,SHF00013
SCH010268,D02659,SHF00003
SCH010269,D05074,SHF00018
SCH010270,D08573,SHF00019
SCH010271,D03813,SHF00001
SCH010272,D01938,SHF00018
SCH010273,D00763,SHF00002
SCH010274,D03249,SHF00006
SCH010275,D03256,SHF00012
SCH010276,D00198,SHF00017
SCH010277,D08998,SHF00019
SCH010278,D00618,SHF00015
SCH010279,D01762,SHF00018
SCH010280,D04825,SHF00013
SCH010281,D00203,SHF00018
SCH010282,D07057,SHF00005
SCH010283,D03132,SHF00020
SCH010284,D08341,SHF00002
SCH010285,D01917,SHF00014
SCH010286,D06666,SHF00002
SCH010287,D02968,SHF00010
SCH010288,D01089,SHF00008
SCH010289,D05770,SHF00014
SCH010290,D03411,SHF00010
SCH010291,D09110,SHF00019
SCH010292,D04886,SHF00014
SCH010293,D08258,SHF00021
SCH010294,D01016,SHF00003
SCH010295,D01721,SHF00003
SCH010296,D01830,SHF00011
SCH010297,D01084,SHF00002
SCH010298,D06136,SHF00007
SCH010299,D03862,SHF00004
SCH010300,D00086,SHF00009
SCH010301,D05299,SHF00021
SCH010302,D04171,SHF00012
SCH010303,D01262,SHF00020
SCH010304,D01920,SHF00002
SCH010305,D09524,SHF00018
SCH010306,D08264,SHF00020
SCH010307,D08219,SHF00018
SCH010308,D01898,SHF00006
SCH010309,D01062,SHF00009
SCH010310,D00525,SHF00012
SCH010311,D04480,SHF00004
SCH010312,D09679,SHF00013
SCH010313,D09056,SHF00015
SCH010314,D00934,SHF00005
SCH010315,D06340,SHF00006
SCH010316,D05424,SHF00018
SCH010317,D03804,SHF00005
SCH010318,D09786,SHF00020
SCH010319,D02233,SHF00012
SCH010320,D07880,SHF00006
SCH010321,D05512,SHF00015
SCH010322,D09880,SHF00016
SCH010323,D02770,SHF00015
SCH010324,D09586,SHF00003
SCH010325,D05225,SHF00021
SCH010326,D04667,SHF00004
SCH010327,D01317,SHF00021
SCH010328,D07666,SHF00017
SCH010329,D01524,SHF00005
SCH010330,D06242,SHF00004
SCH010331,D00326,SHF00016
SCH010332,D05694,SHF00021
SCH010333,D03913,SHF00004
SCH010334,D02663,SHF00013
SCH010335,D08081,SHF00021
SCH010336,D02309,SHF00018
SCH010337,D06047,SHF00015
SCH010338,D07520,SHF00001
SCH010339,D00367,SHF00009
SCH010340,D05896,SHF00021
SCH010341,D08276,SHF00015
SCH010342,D02924,SHF00002
SCH010343,D00190,SHF00004
SCH010344,D05545,SHF00013
SCH010345,D08336,SHF00010
SCH010346,D08447,SHF00021
SCH010347,D00422,SHF00016
SCH010348,D02968,SHF00005
SCH010349,D07335,SHF00018
SCH010350,D08631,SHF00018
SCH010351,D07739,SHF00005
SCH010352,D00031,SHF00021
SCH010353,D04517,SHF00010
SCH010354,D06608,SHF00002
SCH010355,D05691,SHF00021
SCH010356,D09350,SHF00021
SCH010357,D01376,SHF00002
SCH010358,D02164,SHF00018
SCH010359,D00744,SHF00020
SCH010360,D08102,SHF00017
SCH010361,D03123,SHF00008
SCH010362,D09020,SHF00017
SCH010363,D06713,SHF00016
SCH010364,D07191,SHF00003
SCH010365,D04097,SHF00007
SCH010366,D09016,SHF00011
SCH010367,D08940,SHF00004
SCH010368,D05367,SHF00018
SCH010369,D07500,SHF00005
SCH010370,D06890,SHF00006
SCH010371,D05914,SHF00017
SCH010372,D09605,SHF00001
SCH010373,D08129,SHF00014
SCH010374,D00527,SHF00009
SCH010375,D07506,SHF00017
SCH010376,D06085,SHF00014
SCH010377,D03074,SHF00021
SCH010378,D04614,SHF00002
SCH010379,D08601,SHF00013
SCH010380,D06822,SHF00019
SCH010381,D05896,SHF00016
SCH010382,D06558,SHF00019
SCH010383,D09978,SHF00005
SCH010384,D06105,SHF00007
SCH010385,D02316,SHF00012
SCH010386,D04976,SHF00008
SCH010387,D00710,SHF00012
SCH010388,D05400,SHF00013
SCH010389,D00967,SHF00017
SCH010390,D05989,SHF00005
SCH010391,D02422,SHF00010
SCH010392,D08859,SHF00018
SCH010393,D09591,SHF00008
SCH010394,D03845,SHF00014
SCH010395,D03849,SHF00016
SCH010396,D02534,SHF00015
SCH010397,D01501,SHF00010
SCH010398,D09442,SHF00014
SCH010399,D01813,SHF00018
SCH010400,D05344,SHF00009
SCH010401,D04520,SHF00002
SCH010402,D06506,SHF00018
SCH010403,D08574,SHF00007
SCH010404,D04505,SHF00008
SCH010405,D06682,SHF00017
SCH010406,D05830,SHF00019
SCH010407,D03311,SHF00017
SCH010408,D07693,SHF00011
SCH010409,D04144,SHF00017
SCH010410,D00494,SHF00009
SCH010411,D06539,SHF00010
SCH010412,D03503,SHF00020
SCH010413,D03533,SHF00009
SCH010414,D03905,SHF00004
SCH010415,D01237,SHF00011
SCH010416,D01002,SHF00008
SCH010417,D04993,SHF00021
SCH010418,D00970,SHF00021
SCH010419,D05227,SHF00010
SCH010420,D06136,SHF00019
SCH010421,D09127,SHF00013
SCH010422,D05879,SHF00009
SCH010423,D00818,SHF00021
SCH010424,D01579,SHF00001
SCH010425,D02584,SHF00012
SCH010426,D00037,SHF00015
SCH010427,D01570,SHF00005
SCH010428,D09266,SHF00018
SCH010429,D09240,SHF00009
SCH010430,D02662,SHF00019
SCH010431,D06377,SHF00006
SCH010432,D01898,SHF00009
SCH010433,D02564,SHF00015
SCH010434,D05947,SHF00007
SCH010435,D01964,SHF00001
SCH010436,D04660,SHF00015
SCH010437,D02698,SHF00003
SCH010438,D02679,SHF00009
SCH010439,D01180,SHF00017
SCH010440,D03969,SHF00004
SCH010441,D02803,SHF00016
SCH010442,D00746,SHF00020
SCH010443,D05028,SHF00020
SCH010444,D07876,SHF00019
SCH010445,D01146,SHF00006
SCH010446,D01021,SHF00013
SCH010447,D03943,SHF00001
SCH010448,D08335,SHF00002
SCH010449,D03202,SHF00006
SCH010450,D08298,SHF00018
SCH010451,D00733,SHF00015
SCH010452,D02857,SHF00016
SCH010453,D09740,SHF00006
SCH010454,D07509,SHF00001
SCH010455,D07313,SHF00019
SCH010456,D01886,SHF00007
SCH010457,D00511,SHF00006
SCH010458,D08453,SHF00001
SCH010459,D00851,SHF00021
SCH010460,D09462,SHF00013
SCH010461,D09304,SHF00019
SCH010462,D04405,SHF00002
SCH010463,D09780,SHF00019
SCH010464,D09996,SHF00011
SCH010465,D01330,SHF00016
SCH010466,D03375,SHF00016
SCH010467,D03864,SHF00020
SCH010468,D02821,SHF00011
SCH010469,D09961,SHF00008
SCH010470,D04609,SHF00007
SCH010471,D01484,SHF00011
SCH010472,D05045,SHF00018
SCH010473,D01919,SHF00005
SCH010474,D09343,SHF00008
SCH010475,D03477,SHF00020
SCH010476,D03624,SHF00017
SCH010477,D08303,SHF00007
SCH010478,D03389,SHF00005
SCH010479,D08688,SHF00005
SCH010480,D06696,SHF00017
SCH010481,D09865,SHF00010
SCH010482,D02507,SHF00005
SCH010483,D08170,SHF00003
SCH010484,D08724,SHF00010
SCH010485,D04013,SHF00021
SCH010486,D09380,SHF00010
SCH010487,D06734,SHF00016
SCH010488,D07707,SHF00016
SCH010489,D05094,SHF00015
SCH010490,D03631,SHF00011
